filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,3,"{""name"":""point"",""cx"":1299,""cy"":432}","{}"
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,4,"{""name"":""point"",""cx"":1367,""cy"":614}","{}"
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,5,"{""name"":""point"",""cx"":871,""cy"":798}","{}"
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,6,"{""name"":""point"",""cx"":1016,""cy"":593}","{}"
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,7,"{""name"":""point"",""cx"":1086,""cy"":612}","{}"
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,8,"{""name"":""point"",""cx"":1158,""cy"":659}","{}"
WIN_20221120_22_11_22_Pro (3).jpg,248055,"{}",10,9,"{""name"":""point"",""cx"":1196,""cy"":734}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,0,"{""name"":""point"",""cx"":720,""cy"":638}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,1,"{""name"":""point"",""cx"":993,""cy"":351}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,2,"{""name"":""point"",""cx"":1164,""cy"":315}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,3,"{""name"":""point"",""cx"":1320,""cy"":431}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,4,"{""name"":""point"",""cx"":1393,""cy"":619}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,5,"{""name"":""point"",""cx"":888,""cy"":774}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,6,"{""name"":""point"",""cx"":1043,""cy"":593}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,7,"{""name"":""point"",""cx"":1117,""cy"":611}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,8,"{""name"":""point"",""cx"":1172,""cy"":659}","{}"
WIN_20221120_22_11_22_Pro (4).jpg,250074,"{}",10,9,"{""name"":""point"",""cx"":1225,""cy"":736}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,0,"{""name"":""point"",""cx"":692,""cy"":662}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,1,"{""name"":""point"",""cx"":945,""cy"":360}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,2,"{""name"":""point"",""cx"":1122,""cy"":309}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,3,"{""name"":""point"",""cx"":1274,""cy"":418}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,4,"{""name"":""point"",""cx"":1365,""cy"":585}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,5,"{""name"":""point"",""cx"":864,""cy"":789}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,6,"{""name"":""point"",""cx"":1018,""cy"":610}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,7,"{""name"":""point"",""cx"":1089,""cy"":612}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,8,"{""name"":""point"",""cx"":1143,""cy"":658}","{}"
WIN_20221120_22_11_22_Pro.jpg,251691,"{}",10,9,"{""name"":""point"",""cx"":1184,""cy"":713}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,0,"{""name"":""point"",""cx"":562,""cy"":710}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,1,"{""name"":""point"",""cx"":776,""cy"":397}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,2,"{""name"":""point"",""cx"":933,""cy"":333}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,3,"{""name"":""point"",""cx"":1078,""cy"":427}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,4,"{""name"":""point"",""cx"":1155,""cy"":588}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,5,"{""name"":""point"",""cx"":740,""cy"":814}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,6,"{""name"":""point"",""cx"":870,""cy"":624}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,7,"{""name"":""point"",""cx"":930,""cy"":620}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,8,"{""name"":""point"",""cx"":992,""cy"":674}","{}"
WIN_20221120_22_11_23_Pro (2).jpg,248952,"{}",10,9,"{""name"":""point"",""cx"":1035,""cy"":747}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,0,"{""name"":""point"",""cx"":532,""cy"":718}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,1,"{""name"":""point"",""cx"":724,""cy"":418}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,2,"{""name"":""point"",""cx"":876,""cy"":350}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,3,"{""name"":""point"",""cx"":1017,""cy"":443}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,4,"{""name"":""point"",""cx"":1097,""cy"":590}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,5,"{""name"":""point"",""cx"":672,""cy"":829}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,6,"{""name"":""point"",""cx"":802,""cy"":625}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,7,"{""name"":""point"",""cx"":891,""cy"":635}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,8,"{""name"":""point"",""cx"":943,""cy"":671}","{}"
WIN_20221120_22_11_23_Pro (3).jpg,250805,"{}",10,9,"{""name"":""point"",""cx"":972,""cy"":739}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,0,"{""name"":""point"",""cx"":596,""cy"":684}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,1,"{""name"":""point"",""cx"":824,""cy"":379}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,2,"{""name"":""point"",""cx"":991,""cy"":327}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,3,"{""name"":""point"",""cx"":1136,""cy"":427}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,4,"{""name"":""point"",""cx"":1217,""cy"":598}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,5,"{""name"":""point"",""cx"":755,""cy"":800}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,6,"{""name"":""point"",""cx"":913,""cy"":605}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,7,"{""name"":""point"",""cx"":979,""cy"":625}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,8,"{""name"":""point"",""cx"":1037,""cy"":666}","{}"
WIN_20221120_22_11_23_Pro.jpg,248440,"{}",10,9,"{""name"":""point"",""cx"":1073,""cy"":747}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,0,"{""name"":""point"",""cx"":476,""cy"":744}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,1,"{""name"":""point"",""cx"":682,""cy"":443}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,2,"{""name"":""point"",""cx"":813,""cy"":372}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,3,"{""name"":""point"",""cx"":960,""cy"":442}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,4,"{""name"":""point"",""cx"":1031,""cy"":607}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,5,"{""name"":""point"",""cx"":663,""cy"":845}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,6,"{""name"":""point"",""cx"":769,""cy"":636}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,7,"{""name"":""point"",""cx"":836,""cy"":652}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,8,"{""name"":""point"",""cx"":881,""cy"":683}","{}"
WIN_20221120_22_11_24_Pro (2).jpg,249267,"{}",10,9,"{""name"":""point"",""cx"":915,""cy"":756}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,0,"{""name"":""point"",""cx"":471,""cy"":750}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,1,"{""name"":""point"",""cx"":651,""cy"":438}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,2,"{""name"":""point"",""cx"":794,""cy"":369}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,3,"{""name"":""point"",""cx"":924,""cy"":466}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,4,"{""name"":""point"",""cx"":1019,""cy"":601}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,5,"{""name"":""point"",""cx"":633,""cy"":840}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,6,"{""name"":""point"",""cx"":753,""cy"":646}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,7,"{""name"":""point"",""cx"":826,""cy"":648}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,8,"{""name"":""point"",""cx"":860,""cy"":690}","{}"
WIN_20221120_22_11_24_Pro (3).jpg,250378,"{}",10,9,"{""name"":""point"",""cx"":887,""cy"":748}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,0,"{""name"":""point"",""cx"":487,""cy"":729}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,1,"{""name"":""point"",""cx"":685,""cy"":427}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,2,"{""name"":""point"",""cx"":839,""cy"":359}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,3,"{""name"":""point"",""cx"":981,""cy"":445}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,4,"{""name"":""point"",""cx"":1055,""cy"":588}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,5,"{""name"":""point"",""cx"":659,""cy"":826}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,6,"{""name"":""point"",""cx"":778,""cy"":642}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,7,"{""name"":""point"",""cx"":850,""cy"":635}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,8,"{""name"":""point"",""cx"":891,""cy"":684}","{}"
WIN_20221120_22_11_24_Pro.jpg,250452,"{}",10,9,"{""name"":""point"",""cx"":915,""cy"":735}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,0,"{""name"":""point"",""cx"":534,""cy"":721}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,1,"{""name"":""point"",""cx"":638,""cy"":449}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,2,"{""name"":""point"",""cx"":753,""cy"":395}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,3,"{""name"":""point"",""cx"":907,""cy"":465}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,4,"{""name"":""point"",""cx"":980,""cy"":624}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,5,"{""name"":""point"",""cx"":598,""cy"":838}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,6,"{""name"":""point"",""cx"":716,""cy"":666}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,7,"{""name"":""point"",""cx"":781,""cy"":658}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,8,"{""name"":""point"",""cx"":819,""cy"":705}","{}"
WIN_20221120_22_11_25_Pro (2).jpg,252967,"{}",10,9,"{""name"":""point"",""cx"":852,""cy"":772}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,0,"{""name"":""point"",""cx"":537,""cy"":736}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,1,"{""name"":""point"",""cx"":607,""cy"":452}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,2,"{""name"":""point"",""cx"":726,""cy"":396}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,3,"{""name"":""point"",""cx"":861,""cy"":469}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,4,"{""name"":""point"",""cx"":940,""cy"":607}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,5,"{""name"":""point"",""cx"":602,""cy"":852}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,6,"{""name"":""point"",""cx"":687,""cy"":673}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,7,"{""name"":""point"",""cx"":746,""cy"":664}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,8,"{""name"":""point"",""cx"":772,""cy"":708}","{}"
WIN_20221120_22_11_25_Pro (3).jpg,252239,"{}",10,9,"{""name"":""point"",""cx"":819,""cy"":772}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,0,"{""name"":""point"",""cx"":492,""cy"":716}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,1,"{""name"":""point"",""cx"":633,""cy"":438}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,2,"{""name"":""point"",""cx"":763,""cy"":381}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,3,"{""name"":""point"",""cx"":903,""cy"":450}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,4,"{""name"":""point"",""cx"":992,""cy"":601}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,5,"{""name"":""point"",""cx"":607,""cy"":842}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,6,"{""name"":""point"",""cx"":724,""cy"":653}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,7,"{""name"":""point"",""cx"":793,""cy"":662}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,8,"{""name"":""point"",""cx"":840,""cy"":695}","{}"
WIN_20221120_22_11_25_Pro.jpg,253691,"{}",10,9,"{""name"":""point"",""cx"":872,""cy"":761}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,0,"{""name"":""point"",""cx"":494,""cy"":760}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,1,"{""name"":""point"",""cx"":558,""cy"":474}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,2,"{""name"":""point"",""cx"":653,""cy"":417}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,3,"{""name"":""point"",""cx"":794,""cy"":489}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,4,"{""name"":""point"",""cx"":870,""cy"":626}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,5,"{""name"":""point"",""cx"":563,""cy"":870}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,6,"{""name"":""point"",""cx"":637,""cy"":690}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,7,"{""name"":""point"",""cx"":696,""cy"":689}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,8,"{""name"":""point"",""cx"":734,""cy"":720}","{}"
WIN_20221120_22_11_26_Pro (2).jpg,251513,"{}",10,9,"{""name"":""point"",""cx"":769,""cy"":779}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,0,"{""name"":""point"",""cx"":494,""cy"":762}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,1,"{""name"":""point"",""cx"":554,""cy"":482}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,2,"{""name"":""point"",""cx"":648,""cy"":421}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,3,"{""name"":""point"",""cx"":781,""cy"":484}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,4,"{""name"":""point"",""cx"":864,""cy"":622}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,5,"{""name"":""point"",""cx"":547,""cy"":878}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,6,"{""name"":""point"",""cx"":645,""cy"":687}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,7,"{""name"":""point"",""cx"":683,""cy"":685}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,8,"{""name"":""point"",""cx"":724,""cy"":725}","{}"
WIN_20221120_22_11_26_Pro (3).jpg,251514,"{}",10,9,"{""name"":""point"",""cx"":769,""cy"":781}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,0,"{""name"":""point"",""cx"":523,""cy"":741}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,1,"{""name"":""point"",""cx"":602,""cy"":456}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,2,"{""name"":""point"",""cx"":700,""cy"":393}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,3,"{""name"":""point"",""cx"":844,""cy"":466}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,4,"{""name"":""point"",""cx"":924,""cy"":605}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,5,"{""name"":""point"",""cx"":590,""cy"":852}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,6,"{""name"":""point"",""cx"":679,""cy"":672}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,7,"{""name"":""point"",""cx"":735,""cy"":669}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,8,"{""name"":""point"",""cx"":776,""cy"":706}","{}"
WIN_20221120_22_11_26_Pro.jpg,250533,"{}",10,9,"{""name"":""point"",""cx"":809,""cy"":769}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,0,"{""name"":""point"",""cx"":525,""cy"":734}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,1,"{""name"":""point"",""cx"":598,""cy"":449}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,2,"{""name"":""point"",""cx"":701,""cy"":395}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,3,"{""name"":""point"",""cx"":845,""cy"":464}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,4,"{""name"":""point"",""cx"":925,""cy"":624}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,5,"{""name"":""point"",""cx"":600,""cy"":852}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,6,"{""name"":""point"",""cx"":696,""cy"":666}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,7,"{""name"":""point"",""cx"":746,""cy"":674}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,8,"{""name"":""point"",""cx"":789,""cy"":709}","{}"
WIN_20221120_22_11_27_Pro (2).jpg,253022,"{}",10,9,"{""name"":""point"",""cx"":821,""cy"":788}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,0,"{""name"":""point"",""cx"":439,""cy"":767}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,1,"{""name"":""point"",""cx"":511,""cy"":518}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,2,"{""name"":""point"",""cx"":590,""cy"":495}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,3,"{""name"":""point"",""cx"":684,""cy"":583}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,4,"{""name"":""point"",""cx"":774,""cy"":693}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,5,"{""name"":""point"",""cx"":553,""cy"":886}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,6,"{""name"":""point"",""cx"":659,""cy"":689}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,7,"{""name"":""point"",""cx"":734,""cy"":696}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,8,"{""name"":""point"",""cx"":763,""cy"":741}","{}"
WIN_20221120_22_11_27_Pro (3).jpg,252277,"{}",10,9,"{""name"":""point"",""cx"":797,""cy"":847}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,0,"{""name"":""point"",""cx"":507,""cy"":745}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,1,"{""name"":""point"",""cx"":565,""cy"":459}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,2,"{""name"":""point"",""cx"":677,""cy"":401}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,3,"{""name"":""point"",""cx"":804,""cy"":487}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,4,"{""name"":""point"",""cx"":888,""cy"":627}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,5,"{""name"":""point"",""cx"":576,""cy"":867}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,6,"{""name"":""point"",""cx"":677,""cy"":685}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,7,"{""name"":""point"",""cx"":732,""cy"":685}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,8,"{""name"":""point"",""cx"":765,""cy"":710}","{}"
WIN_20221120_22_11_27_Pro.jpg,248464,"{}",10,9,"{""name"":""point"",""cx"":784,""cy"":784}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,0,"{""name"":""point"",""cx"":434,""cy"":757}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,1,"{""name"":""point"",""cx"":536,""cy"":497}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,2,"{""name"":""point"",""cx"":651,""cy"":464}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,3,"{""name"":""point"",""cx"":731,""cy"":543}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,4,"{""name"":""point"",""cx"":831,""cy"":677}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,5,"{""name"":""point"",""cx"":559,""cy"":867}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,6,"{""name"":""point"",""cx"":687,""cy"":685}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,7,"{""name"":""point"",""cx"":757,""cy"":684}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,8,"{""name"":""point"",""cx"":791,""cy"":718}","{}"
WIN_20221120_22_11_28_Pro (2).jpg,252668,"{}",10,9,"{""name"":""point"",""cx"":824,""cy"":795}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,0,"{""name"":""point"",""cx"":413,""cy"":767}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,1,"{""name"":""point"",""cx"":531,""cy"":508}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,2,"{""name"":""point"",""cx"":627,""cy"":465}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,3,"{""name"":""point"",""cx"":727,""cy"":546}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,4,"{""name"":""point"",""cx"":814,""cy"":671}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,5,"{""name"":""point"",""cx"":563,""cy"":887}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,6,"{""name"":""point"",""cx"":672,""cy"":710}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,7,"{""name"":""point"",""cx"":745,""cy"":683}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,8,"{""name"":""point"",""cx"":773,""cy"":720}","{}"
WIN_20221120_22_11_28_Pro (3).jpg,252187,"{}",10,9,"{""name"":""point"",""cx"":819,""cy"":787}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,0,"{""name"":""point"",""cx"":397,""cy"":777}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,1,"{""name"":""point"",""cx"":507,""cy"":522}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,2,"{""name"":""point"",""cx"":604,""cy"":473}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,3,"{""name"":""point"",""cx"":705,""cy"":548}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,4,"{""name"":""point"",""cx"":791,""cy"":696}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,5,"{""name"":""point"",""cx"":536,""cy"":870}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,6,"{""name"":""point"",""cx"":642,""cy"":706}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,7,"{""name"":""point"",""cx"":731,""cy"":690}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,8,"{""name"":""point"",""cx"":762,""cy"":731}","{}"
WIN_20221120_22_11_28_Pro (4).jpg,251135,"{}",10,9,"{""name"":""point"",""cx"":789,""cy"":787}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,0,"{""name"":""point"",""cx"":428,""cy"":767}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,1,"{""name"":""point"",""cx"":515,""cy"":519}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,2,"{""name"":""point"",""cx"":589,""cy"":489}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,3,"{""name"":""point"",""cx"":684,""cy"":589}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,4,"{""name"":""point"",""cx"":761,""cy"":700}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,5,"{""name"":""point"",""cx"":568,""cy"":878}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,6,"{""name"":""point"",""cx"":661,""cy"":693}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,7,"{""name"":""point"",""cx"":718,""cy"":694}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,8,"{""name"":""point"",""cx"":772,""cy"":757}","{}"
WIN_20221120_22_11_28_Pro.jpg,252256,"{}",10,9,"{""name"":""point"",""cx"":803,""cy"":786}","{}"
WIN_20221120_22_11_29_Pro (2).jpg,250998,"{}",10,0,"{""name"":""point"",""cx"":473,""cy"":750}","{}"
WIN_20221120_22_11_29_Pro (2).jpg,250998,"{}",10,1,"{""name"":""point"",""cx"":541,""cy"":511}","{}"
